,,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
1546,2006-02-28,0.3941670060157776,0.39750000834465027,0.3889169991016388,0.39274999499320984,0.3601270914077759,563316000
1547,2006-03-01,0.3941670060157776,0.4099999964237213,0.3916670083999634,0.40766701102256775,0.37380510568618774,703932000
1548,2006-03-02,0.40724998712539673,0.414000004529953,0.40299999713897705,0.40825000405311584,0.37433943152427673,545460000
1549,2006-03-03,0.40450000762939453,0.4167500138282776,0.4037500023841858,0.4096669852733612,0.37563881278038025,595800000
1550,2006-03-06,0.4176670014858246,0.42041701078414917,0.4068329930305481,0.40883299708366394,0.3748742341995239,529020000
1551,2006-03-07,0.40891700983047485,0.4120829999446869,0.39375001192092896,0.4018329977989197,0.3684554696083069,606204000
1552,2006-03-08,0.4019170105457306,0.40400001406669617,0.3855000138282776,0.39983299374580383,0.366621732711792,670800000
1553,2006-03-09,0.4046669900417328,0.41141700744628906,0.4016669988632202,0.4019170105457306,0.3685327172279358,536700000
1554,2006-03-10,0.40149998664855957,0.4065830111503601,0.3913330137729645,0.39491701126098633,0.36211416125297546,521580000
1555,2006-03-13,0.39891698956489563,0.4015829861164093,0.39591699838638306,0.39966699481010437,0.36646953225135803,372132000
1556,2006-03-14,0.4000000059604645,0.4124169945716858,0.398499995470047,0.41075000166893005,0.3766319453716278,627792000
1557,2006-03-15,0.4115830063819885,0.41791701316833496,0.4099999964237213,0.4173330068588257,0.382668137550354,510600000
1558,2006-03-16,0.4180830121040344,0.4185830056667328,0.40174999833106995,0.4031670093536377,0.3696788251399994,568416000
1559,2006-03-17,0.4012500047683716,0.4074999988079071,0.39524999260902405,0.40641701221466064,0.3726588785648346,618588000
1560,2006-03-20,0.4099999964237213,0.41008299589157104,0.4029169976711273,0.40333300828933716,0.36983105540275574,293772000
1561,2006-03-21,0.4232499897480011,0.43083301186561584,0.4121670126914978,0.4232499897480011,0.38809359073638916,1235472000
1562,2006-03-22,0.4124999940395355,0.41449999809265137,0.4018329977989197,0.41108301281929016,0.37693729996681213,1158576000
1563,2006-03-23,0.4124999940395355,0.42041701078414917,0.4078330099582672,0.41874998807907104,0.38396739959716797,661992000
1564,2006-03-24,0.4198330044746399,0.43366700410842896,0.41916701197624207,0.4329169988632202,0.396957665681839,687936000
1565,2006-03-27,0.4332500100135803,0.4449169933795929,0.4318329989910126,0.444582998752594,0.40765461325645447,651444000
1566,2006-03-28,0.44258299469947815,0.4573329985141754,0.44166699051856995,0.4514169991016388,0.41392114758491516,795204000
1567,2006-03-29,0.4533329904079437,0.476500004529953,0.4495829939842224,0.47566699981689453,0.4361568093299866,987096000
1568,2006-03-30,0.4761669933795929,0.4814999997615814,0.4675830006599426,0.4789170026779175,0.43913668394088745,1063308000
1569,2006-03-31,0.4785830080509186,0.48524999618530273,0.4742499887943268,0.477167010307312,0.4375322163105011,835560000
1570,2006-04-03,0.4796670079231262,0.4891670048236847,0.4736669957637787,0.48249998688697815,0.44242215156555176,968916000
1571,2006-04-04,0.48316699266433716,0.5058330297470093,0.4826669991016388,0.5050830245018005,0.4631293714046478,1200612000
1572,2006-04-05,0.5041670203208923,0.511667013168335,0.49341699481010437,0.5091670155525208,0.4668741524219513,1112976000
1573,2006-04-06,0.5078330039978027,0.5139999985694885,0.5008329749107361,0.5101670026779175,0.46779119968414307,789312000
1574,2006-04-07,0.5080000162124634,0.512499988079071,0.4988330006599426,0.5088329911231995,0.4665679633617401,682674000
1575,2006-04-10,0.5076670050621033,0.5106670260429382,0.49616700410842896,0.5,0.45846855640411377,634230000
1576,2006-04-11,0.5016670227050781,0.5016670227050781,0.4848330020904541,0.4878329932689667,0.44731226563453674,702072000
1577,2006-04-12,0.4909999966621399,0.5101670026779175,0.48833298683166504,0.5074999928474426,0.46534568071365356,598308000
1578,2006-04-13,0.4966669976711273,0.5023329854011536,0.4913330078125,0.49333301186561584,0.45235538482666016,738360000
1579,2006-04-17,0.4925000071525574,0.5070000290870667,0.4906669855117798,0.4946669936180115,0.45357853174209595,443868000
1580,2006-04-18,0.48583298921585083,0.4860000014305115,0.46983298659324646,0.4830000102519989,0.4428807199001312,1165488000
1581,2006-04-19,0.47999998927116394,0.4913330078125,0.4733330011367798,0.4860000014305115,0.4456315040588379,517476000
1582,2006-04-20,0.48166701197624207,0.49399998784065247,0.4736669957637787,0.48533299565315247,0.4450199007987976,552684000
1583,2006-04-21,0.48683300614356995,0.4888330101966858,0.46216699481010437,0.467833012342453,0.4289734959602356,770016000
1584,2006-04-24,0.4708330035209656,0.48683300614356995,0.4625000059604645,0.48216700553894043,0.4421168267726898,676848000
1585,2006-04-25,0.47666698694229126,0.4830000102519989,0.46833300590515137,0.48183301091194153,0.4418107271194458,719766000
1586,2006-04-26,0.4836669862270355,0.4909999966621399,0.4733330011367798,0.47850000858306885,0.4387544095516205,330528000
1587,2006-04-27,0.47666698694229126,0.4906669855117798,0.4663330018520355,0.4861670136451721,0.44578471779823303,462966000
1588,2006-04-28,0.48649999499320984,0.4931670129299164,0.4823330044746399,0.4869999885559082,0.4465484023094177,284736000
1589,2006-05-01,0.4903329908847809,0.5245000123977661,0.4903329908847809,0.5149999856948853,0.47222259640693665,902472000
1590,2006-05-02,0.5188329815864563,0.5249999761581421,0.5055000185966492,0.5143330097198486,0.4716110825538635,539700000
1591,2006-05-03,0.5084999799728394,0.5233330130577087,0.5080000162124634,0.5176669955253601,0.4746682047843933,378114000
1592,2006-05-04,0.5074999928474426,0.5199999809265137,0.5048329830169678,0.5143330097198486,0.4716110825538635,511128000
1593,2006-05-05,0.5170000195503235,0.5231670141220093,0.5098329782485962,0.5213329792022705,0.4780295491218567,338184000
1594,2006-05-08,0.5199999809265137,0.5313330292701721,0.5141670107841492,0.5189999938011169,0.4758904278278351,503622000
1595,2006-05-09,0.5183330178260803,0.5210000276565552,0.5024999976158142,0.5031669735908508,0.4613724946975708,561648000
1596,2006-05-10,0.4971669912338257,0.503000020980835,0.4869999885559082,0.492000013589859,0.4511331021785736,753264000
1597,2006-05-11,0.4970000088214874,0.5016670227050781,0.4706670045852661,0.47450000047683716,0.4350866973400116,1201110000
1598,2006-05-12,0.4631670117378235,0.46549999713897705,0.42899999022483826,0.43883299827575684,0.40238237380981445,1568172000
1599,2006-05-15,0.43799999356269836,0.4490000009536743,0.4341669976711273,0.44516700506210327,0.4081901013851166,553380000
1600,2006-05-16,0.4476670026779175,0.44783300161361694,0.4306670129299164,0.4334999918937683,0.39749225974082947,497532000
1601,2006-05-17,0.4320000112056732,0.4345000088214874,0.4083330035209656,0.41600000858306885,0.38144588470458984,841074000
1602,2006-05-18,0.41933301091194153,0.42333298921585083,0.3966670036315918,0.39716699719429016,0.3641771972179413,686730000
1603,2006-05-19,0.40083301067352295,0.41499999165534973,0.39683300256729126,0.40549999475479126,0.3718181550502777,932808000
1604,2006-05-22,0.40333300828933716,0.4041669964790344,0.3889999985694885,0.4000000059604645,0.3667747378349304,734886000
1605,2006-05-23,0.4083330035209656,0.41783300042152405,0.39399999380111694,0.3956669867038727,0.3628018796443939,532314000
1606,2006-05-24,0.399167001247406,0.41266700625419617,0.3901669979095459,0.40083301067352295,0.3675386309623718,579522000
1607,2006-05-25,0.4083330035209656,0.4143329858779907,0.39649999141693115,0.39866700768470764,0.3655525743961334,423666000
1608,2006-05-26,0.40016698837280273,0.4028330147266388,0.3953329920768738,0.3995000123977661,0.36631637811660767,294642000
1609,2006-05-30,0.40016698837280273,0.4003329873085022,0.38266700506210327,0.38283300399780273,0.3510337173938751,448788000
1610,2006-05-31,0.3880000114440918,0.3916670083999634,0.3806670010089874,0.382999986410141,0.35118696093559265,598422000
1611,2006-06-01,0.3873330056667328,0.40299999713897705,0.38133299350738525,0.40299999713897705,0.36952584981918335,537126000
1612,2006-06-02,0.40950000286102295,0.4115000069141388,0.39316698908805847,0.39716699719429016,0.3641771972179413,673710000
1613,2006-06-05,0.39500001072883606,0.40233299136161804,0.3793329894542694,0.3804999887943268,0.34889456629753113,581052000
1614,2006-06-06,0.38533300161361694,0.38566699624061584,0.36000001430511475,0.3703329861164093,0.33957213163375854,824130000
1615,2006-06-07,0.374332994222641,0.375,0.36083298921585083,0.36366701126098633,0.33345985412597656,565380000
1616,2006-06-08,0.359499990940094,0.3641670048236847,0.34266701340675354,0.3569999933242798,0.3273466229438782,730572000
1617,2006-06-09,0.3616670072078705,0.3678329885005951,0.35283300280570984,0.3558329939842224,0.32627642154693604,433824000
1618,2006-06-12,0.3496670126914978,0.3543330132961273,0.3341670036315918,0.33616700768470764,0.30824407935142517,463230000
1619,2006-06-13,0.335999995470047,0.342833012342453,0.32783299684524536,0.3310000002384186,0.30350610613822937,532548000
1620,2006-06-14,0.3330000042915344,0.3416669964790344,0.3294999897480011,0.3406670093536377,0.3123701810836792,480492000
1621,2006-06-15,0.35316699743270874,0.3716669976711273,0.35033300518989563,0.37049999833106995,0.33972519636154175,837336000
1622,2006-06-16,0.36800000071525574,0.36899998784065247,0.35749998688697815,0.3610000014305115,0.3310142457485199,503448000
1623,2006-06-19,0.36500000953674316,0.36683300137519836,0.3493329882621765,0.35016700625419617,0.32108110189437866,388044000
1624,2006-06-20,0.34049999713897705,0.35249999165534973,0.3391669988632202,0.344666987657547,0.3160379230976105,535818000
1625,2006-06-21,0.3431670069694519,0.3540000021457672,0.3431670069694519,0.34850001335144043,0.31955260038375854,441174000
1626,2006-06-22,0.3523330092430115,0.3533329963684082,0.335999995470047,0.33833301067352295,0.3102301359176636,532338000
1627,2006-06-23,0.33766698837280273,0.34549999237060547,0.3345000147819519,0.3384999930858612,0.31038323044776917,335202000
1628,2006-06-26,0.33799999952316284,0.3416669964790344,0.33366701006889343,0.335332989692688,0.30747929215431213,281736000
1629,2006-06-27,0.33733299374580383,0.33766698837280273,0.32016700506210327,0.3246670067310333,0.29769933223724365,608514000
1630,2006-06-28,0.32716700434684753,0.3479999899864197,0.3186669945716858,0.34266701340675354,0.3142041265964508,833376000
1631,2006-06-29,0.33333298563957214,0.35816699266433716,0.33216699957847595,0.35816699266433716,0.328416645526886,687666000
1632,2006-06-30,0.3616670072078705,0.36733299493789673,0.352167010307312,0.3548330068588257,0.325359582901001,468240000
1633,2006-07-03,0.3630000054836273,0.36333298683166504,0.35749998688697815,0.36000001430511475,0.3300974667072296,174696000
1634,2006-07-05,0.3543330132961273,0.35749998688697815,0.34383299946784973,0.34383299946784973,0.3152732253074646,459708000
1635,2006-07-06,0.34383299946784973,0.3471669852733612,0.32966700196266174,0.3331669867038727,0.3054932951927185,470634000
1636,2006-07-07,0.33550000190734863,0.33616700768470764,0.31916698813438416,0.32283300161361694,0.29601752758026123,541230000
1637,2006-07-10,0.3236669898033142,0.32600000500679016,0.3059999942779541,0.3088330030441284,0.28318044543266296,449922000
1638,2006-07-11,0.3078329861164093,0.32033300399780273,0.30333301424980164,0.31916698813438416,0.2926560640335083,600582000
1639,2006-07-12,0.3179999887943268,0.32166698575019836,0.3034999966621399,0.3038330078125,0.2785957455635071,461034000
1640,2006-07-13,0.2991670072078705,0.3066670000553131,0.2944999933242798,0.29600000381469727,0.2714133560657501,540582000
1641,2006-07-14,0.30149999260902405,0.3031669855117798,0.2861669957637787,0.2944999933242798,0.270037978887558,572148000
1642,2006-07-17,0.29316699504852295,0.3001669943332672,0.29166701436042786,0.29683300852775574,0.27217721939086914,502806000
1643,2006-07-18,0.3070000112056732,0.3161669969558716,0.29600000381469727,0.31299999356269836,0.2870013415813446,979332000
1644,2006-07-19,0.31166699528694153,0.33066698908805847,0.3093329966068268,0.32666701078414917,0.2995331287384033,1055550000
1645,2006-07-20,0.33250001072883606,0.33833301067352295,0.3196670114994049,0.32016700506210327,0.2935730218887329,505602000
1646,2006-07-21,0.3093329966068268,0.3106670081615448,0.2938329875469208,0.2961669862270355,0.2715664505958557,633918000
1647,2006-07-24,0.3071669936180115,0.3334999978542328,0.30550000071525574,0.32600000500679016,0.29892152547836304,983178000
1648,2006-07-25,0.33000001311302185,0.3409999907016754,0.3251670002937317,0.3375000059604645,0.30946633219718933,574104000
1649,2006-07-26,0.3375000059604645,0.34150001406669617,0.32749998569488525,0.3375000059604645,0.30946633219718933,495318000
1650,2006-07-27,0.3418329954147339,0.3558329939842224,0.33616700768470764,0.34233298897743225,0.31389784812927246,694338000
1651,2006-07-28,0.3511669933795929,0.3785000145435333,0.34916698932647705,0.3778330087661743,0.34644901752471924,815298000
1652,2006-07-31,0.3738330006599426,0.37766700983047485,0.36800000071525574,0.36899998784065247,0.338349848985672,594762000
1653,2006-08-01,0.3644999861717224,0.3651669919490814,0.3474999964237213,0.35416701436042786,0.32474884390830994,600966000
1654,2006-08-02,0.3619999885559082,0.38316699862480164,0.3611670136451721,0.38133299350738525,0.34965845942497253,756774000
1655,2006-08-03,0.3799999952316284,0.41566699743270874,0.3746669888496399,0.405333012342453,0.37166494131088257,890568000
1656,2006-08-04,0.41600000858306885,0.41666701436042786,0.3894999921321869,0.39983299374580383,0.366621732711792,818232000
1657,2006-08-07,0.39283299446105957,0.40016698837280273,0.38749998807907104,0.3951669931411743,0.3623432517051697,436146000
1658,2006-08-08,0.39833301305770874,0.41416698694229126,0.3973329961299896,0.4056670069694519,0.3719712197780609,619806000
1659,2006-08-09,0.4136669933795929,0.42500001192092896,0.4025000035762787,0.40549999475479126,0.3718181550502777,584706000
1660,2006-08-10,0.4009999930858612,0.4050000011920929,0.3941670060157776,0.40266698598861694,0.3692203462123871,1072140000
1661,2006-08-11,0.37333300709724426,0.40016698837280273,0.3720000088214874,0.38999998569488525,0.35760554671287537,1603272000
1662,2006-08-14,0.3948329985141754,0.3988330066204071,0.3858329951763153,0.3880000114440918,0.35577163100242615,809412000
1663,2006-08-15,0.39800000190734863,0.42750000953674316,0.3941670060157776,0.4253329932689667,0.39000368118286133,902172000
1664,2006-08-16,0.4276669919490814,0.4576669931411743,0.41666701436042786,0.45583298802375793,0.4179702401161194,1029246000
1665,2006-08-17,0.4501670002937317,0.4620000123977661,0.44416698813438416,0.4486669898033142,0.41139933466911316,814224000
1666,2006-08-18,0.44916701316833496,0.45833298563957214,0.4334999918937683,0.4560000002384186,0.4181233048439026,665898000
1667,2006-08-21,0.44916701316833496,0.44999998807907104,0.438167005777359,0.43916699290275574,0.40268853306770325,500220000
1668,2006-08-22,0.4378330111503601,0.45066699385643005,0.4375,0.43849998712539673,0.4020770788192749,473928000
1669,2006-08-23,0.4418329894542694,0.44633299112319946,0.4284999966621399,0.438167005777359,0.4017716646194458,485412000
1670,2006-08-24,0.4393329918384552,0.4449999928474426,0.43233299255371094,0.44266700744628906,0.4058977961540222,260802000
1671,2006-08-25,0.4393329918384552,0.44916701316833496,0.4350000023841858,0.44133299589157104,0.40467455983161926,238314000
1672,2006-08-28,0.4486669898033142,0.46950000524520874,0.44783300161361694,0.45649999380111694,0.41858184337615967,764562000
1673,2006-08-29,0.46083301305770874,0.4793330132961273,0.45750001072883606,0.477167010307312,0.4375322163105011,727962000
1674,2006-08-30,0.4798330068588257,0.492000013589859,0.4786669909954071,0.4869999885559082,0.4465484023094177,681564000
1675,2006-08-31,0.48583298921585083,0.4880000054836273,0.4746670126914978,0.485166996717453,0.4448676109313965,511278000
1676,2006-09-01,0.4779999852180481,0.48183301091194153,0.46299999952316284,0.46483299136161804,0.42622265219688416,605742000
1677,2006-09-05,0.4663330018520355,0.4768329858779907,0.4595000147819519,0.4749999940395355,0.43554508686065674,549354000
1678,2006-09-06,0.4666669964790344,0.46733298897743225,0.44999998807907104,0.4511669874191284,0.41369175910949707,493572000
1679,2006-09-07,0.44383299350738525,0.4703330099582672,0.4390000104904175,0.4601669907569885,0.42194414138793945,742836000
1680,2006-09-08,0.4675000011920929,0.46950000524520874,0.4514999985694885,0.461667001247406,0.4233195185661316,447978000
1681,2006-09-11,0.4513329863548279,0.47416698932647705,0.4461669921875,0.46883299946784973,0.42989036440849304,598266000
1682,2006-09-12,0.4666669964790344,0.4841670095920563,0.46549999713897705,0.4811669886112213,0.4411998689174652,498432000
1683,2006-09-13,0.4823330044746399,0.4913330078125,0.4808329939842224,0.48500001430511475,0.4447145164012909,476286000
1684,2006-09-14,0.4826669991016388,0.4916670024394989,0.4768329858779907,0.48316699266433716,0.44303372502326965,428814000
1685,2006-09-15,0.4848330020904541,0.4950000047683716,0.48249998688697815,0.49266698956489563,0.4517447054386139,649764000
1686,2006-09-18,0.49399998784065247,0.5121669769287109,0.4925000071525574,0.5113329887390137,0.4688602089881897,793896000
1687,2006-09-19,0.5080000162124634,0.511667013168335,0.4938330054283142,0.49799999594688416,0.4566347301006317,708054000
1688,2006-09-20,0.5044999718666077,0.5168330073356628,0.5034999847412109,0.5161669850349426,0.47329261898994446,511884000
1689,2006-09-21,0.5156670212745667,0.5208330154418945,0.5071669816970825,0.5120000243186951,0.46947216987609863,539106000
1690,2006-09-22,0.5105000138282776,0.5136669874191284,0.49116700887680054,0.4968329966068268,0.45556458830833435,653334000
1691,2006-09-25,0.5043330192565918,0.5168330073356628,0.4906669855117798,0.5146669745445251,0.47191739082336426,684486000
1692,2006-09-26,0.5141670107841492,0.515500009059906,0.49733299016952515,0.503832995891571,0.46198317408561707,516120000
1693,2006-09-27,0.5023329854011536,0.5183330178260803,0.4975000023841858,0.5023329854011536,0.46060770750045776,578142000
1694,2006-09-28,0.4826669991016388,0.49483299255371094,0.4805000126361847,0.4928329885005951,0.4518969655036926,647346000
1695,2006-09-29,0.49616700410842896,0.5,0.49050000309944153,0.4931670129299164,0.4522031843662262,373890000
1696,2006-10-02,0.49083301424980164,0.49399998784065247,0.47666698694229126,0.48066699504852295,0.44074147939682007,647442000
1697,2006-10-03,0.47166699171066284,0.47533300518989563,0.46116700768470764,0.47166699171066284,0.43248897790908813,907692000
1698,2006-10-04,0.47233301401138306,0.5181670188903809,0.47099998593330383,0.5180000066757202,0.4749734699726105,1460382000
1699,2006-10-05,0.515999972820282,0.521166980266571,0.5019999742507935,0.5033329725265503,0.46152469515800476,662682000
1700,2006-10-06,0.5041670203208923,0.5208330154418945,0.5026670098304749,0.515500009059906,0.4726810157299042,593610000
1701,2006-10-09,0.5143330097198486,0.5554999709129333,0.5128329992294312,0.5486670136451721,0.5030931234359741,932304000
1702,2006-10-10,0.5458329916000366,0.5479999780654907,0.5299999713897705,0.5361670255661011,0.49163153767585754,624648000
1703,2006-10-11,0.5333330035209656,0.5486670136451721,0.5251669883728027,0.5391669869422913,0.49438217282295227,481944000
1704,2006-10-12,0.5421670079231262,0.5525000095367432,0.5335000157356262,0.541333019733429,0.49636849761009216,414720000
1705,2006-10-13,0.5394999980926514,0.5659999847412109,0.5306670069694519,0.5628330111503601,0.5160824656486511,584190000
1706,2006-10-16,0.5646669864654541,0.5738329887390137,0.5518329739570618,0.5618330240249634,0.5151655077934265,478968000
1707,2006-10-17,0.5526670217514038,0.5565000176429749,0.5350000262260437,0.5403329730033875,0.49545127153396606,526506000
1708,2006-10-18,0.5483329892158508,0.5541669726371765,0.5221670269966125,0.5260000228881836,0.482308954000473,822750000
1709,2006-10-19,0.5239999890327454,0.5400000214576721,0.5198330283164978,0.5360000133514404,0.49147823452949524,473040000
1710,2006-10-20,0.540166974067688,0.5404999852180481,0.5221670269966125,0.5298330187797546,0.48582375049591064,359478000
1711,2006-10-23,0.5286669731140137,0.5414999723434448,0.5249999761581421,0.5263329744338989,0.48261427879333496,280248000
1712,2006-10-24,0.5273330211639404,0.5476670265197754,0.525833010673523,0.5416669845581055,0.49667462706565857,519288000
1713,2006-10-25,0.5468329787254333,0.5550000071525574,0.5376669764518738,0.5466669797897339,0.5012591481208801,389436000
1714,2006-10-26,0.5479999780654907,0.5658329725265503,0.5479999780654907,0.5640000104904175,0.5171526074409485,366690000
1715,2006-10-27,0.5640000104904175,0.5764999985694885,0.5333330035209656,0.539667010307312,0.49484074115753174,566988000
1716,2006-10-30,0.5433329939842224,0.5558329820632935,0.5375000238418579,0.5461670160293579,0.5008009076118469,479592000
1717,2006-10-31,0.5581669807434082,0.5811669826507568,0.5553330183029175,0.5811669826507568,0.5328934788703918,996174000
1718,2006-11-01,0.5734999775886536,0.5788329839706421,0.5283330082893372,0.5363330245018005,0.4917837679386139,1176540000
1719,2006-11-02,0.5388330221176147,0.5504999756813049,0.5253329873085022,0.5326669812202454,0.4884225130081177,862944000
1720,2006-11-03,0.5386670231819153,0.5440000295639038,0.5299999713897705,0.5433329939842224,0.4982024133205414,548070000
1721,2006-11-06,0.5448330044746399,0.5673329830169678,0.5379999876022339,0.5598329901695251,0.5133316516876221,739602000
1722,2006-11-07,0.5640000104904175,0.5743330121040344,0.5608329772949219,0.5683330297470093,0.5211255550384521,553254000
1723,2006-11-08,0.5643330216407776,0.583666980266571,0.5630000233650208,0.5766670107841492,0.5287675261497498,648324000
1724,2006-11-09,0.5885000228881836,0.6033329963684082,0.5831670165061951,0.5881670117378235,0.5393120050430298,1207758000
1725,2006-11-10,0.5831670165061951,0.5860000252723694,0.559499979019165,0.5740000009536743,0.5263218879699707,1317192000
1726,2006-11-13,0.5751670002937317,0.6016669869422913,0.574999988079071,0.6000000238418579,0.5501623153686523,852282000
1727,2006-11-14,0.597832977771759,0.6071670055389404,0.5849999785423279,0.6060000061988831,0.5556640028953552,628530000
1728,2006-11-15,0.6041669845581055,0.612500011920929,0.5926669836044312,0.5960000157356262,0.5464944243431091,491892000
1729,2006-11-16,0.5985000133514404,0.6058329939842224,0.5933330059051514,0.6036670207977295,0.5535247325897217,457182000
1730,2006-11-17,0.5995000004768372,0.6069999933242798,0.5958330035209656,0.6053329706192017,0.5550523996353149,361608000
1731,2006-11-20,0.597832977771759,0.6143329739570618,0.5933330059051514,0.6110000014305115,0.5602483749389648,608634000
1732,2006-11-21,0.6128330230712891,0.6138330101966858,0.5973330140113831,0.6014999747276306,0.5515377521514893,387384000
1733,2006-11-22,0.6036670207977295,0.612500011920929,0.6004999876022339,0.6118329763412476,0.561012327671051,240258000
1734,2006-11-24,0.6088330149650574,0.617667019367218,0.6033329963684082,0.6163330078125,0.565138578414917,144336000
1735,2006-11-27,0.6126670241355896,0.6208329796791077,0.5843330025672913,0.5885000228881836,0.5396175384521484,585294000
1736,2006-11-28,0.5864999890327454,0.6048330068588257,0.5773329734802246,0.5995000004768372,0.5497038960456848,480966000
1737,2006-11-29,0.6050000190734863,0.6156669855117798,0.602666974067688,0.6083329916000366,0.5578027963638306,579792000
1738,2006-11-30,0.6083329916000366,0.6215000152587891,0.6010000109672546,0.6165000200271606,0.5652918219566345,583632000
1739,2006-12-01,0.6096670031547546,0.6104999780654907,0.5870000123977661,0.5923330187797546,0.5431322455406189,785010000
1740,2006-12-04,0.6000000238418579,0.6240000128746033,0.597832977771759,0.6163330078125,0.565138578414917,621570000
1741,2006-12-05,0.6098330020904541,0.6134999990463257,0.6031669974327087,0.6100000143051147,0.559332013130188,663354000
1742,2006-12-06,0.6119999885559082,0.6119999885559082,0.600832998752594,0.6091669797897339,0.5585678219795227,478242000
1743,2006-12-07,0.6091669797897339,0.612500011920929,0.5891669988632202,0.5945000052452087,0.5451191663742065,486894000
1744,2006-12-08,0.5901669859886169,0.6006669998168945,0.5816670060157776,0.5924999713897705,0.5432853698730469,564858000
1745,2006-12-11,0.5926669836044312,0.6098330020904541,0.5913329720497131,0.602666974067688,0.5526078343391418,515484000
1746,2006-12-12,0.5981670022010803,0.6001669764518738,0.5885000228881836,0.5964999794960022,0.5469530820846558,568116000
1747,2006-12-13,0.6013330221176147,0.6083329916000366,0.6013330221176147,0.6035000085830688,0.5533716082572937,491952000
1748,2006-12-14,0.6083329916000366,0.6218330264091492,0.6078330278396606,0.6141669750213623,0.563152551651001,715380000
1749,2006-12-15,0.618166983127594,0.625,0.6143329739570618,0.625,0.5730857253074646,746094000
1750,2006-12-18,0.6256669759750366,0.6433330178260803,0.6253330111503601,0.6358330249786377,0.5830191373825073,688356000
1751,2006-12-19,0.6276670098304749,0.6483330130577087,0.6268330216407776,0.6449999809265137,0.591424286365509,545622000
1752,2006-12-20,0.6416670083999634,0.6493330001831055,0.6371669769287109,0.6376670002937317,0.5847005844116211,306594000
1753,2006-12-21,0.6411669850349426,0.6430000066757202,0.625,0.6321669816970825,0.5796574354171753,367920000
1754,2006-12-22,0.6311669945716858,0.6333330273628235,0.6141669750213623,0.6171669960021973,0.56590336561203,370170000
1755,2006-12-26,0.6205000281333923,0.6259999871253967,0.6144999861717224,0.6169999837875366,0.5657504200935364,228192000
1756,2006-12-27,0.6196669936180115,0.6273329854011536,0.6196669936180115,0.6251670122146606,0.5732388496398926,264954000
1757,2006-12-28,0.6258329749107361,0.6265000104904175,0.6178330183029175,0.6206669807434082,0.5691127181053162,213912000
1758,2006-12-29,0.6206669807434082,0.6336669921875,0.6161670088768005,0.616832971572876,0.5655969977378845,386094000
1759,2007-01-03,0.6178330183029175,0.6253330111503601,0.5798329710960388,0.6013330221176147,0.5513847470283508,1154820000
1760,2007-01-04,0.599166989326477,0.6013330221176147,0.5838329792022705,0.5985000133514404,0.548786997795105,797298000
1761,2007-01-05,0.5843330025672913,0.586667001247406,0.5569999814033508,0.5609999895095825,0.5144017934799194,1243344000
1762,2007-01-08,0.5630000233650208,0.5759999752044678,0.5533329844474792,0.5651670098304749,0.5182226300239563,657270000
1763,2007-01-09,0.5659999847412109,0.569832980632782,0.5534999966621399,0.5541669726371765,0.5081362724304199,764166000
1764,2007-01-10,0.5483329892158508,0.586667001247406,0.5400000214576721,0.5814999938011169,0.533198893070221,1108746000
1765,2007-01-11,0.5814999938011169,0.5860000252723694,0.569832980632782,0.5793330073356628,0.5312119126319885,924504000
1766,2007-01-12,0.570667028427124,0.5895000100135803,0.5680000185966492,0.5871670246124268,0.538395345211029,698190000
1767,2007-01-16,0.5916669964790344,0.5920000076293945,0.5814999938011169,0.5881670117378235,0.5393120050430298,711864000
1768,2007-01-17,0.5799999833106995,0.5835000276565552,0.5736669898033142,0.5758330225944519,0.5280028581619263,707934000
1769,2007-01-18,0.5708330273628235,0.5708330273628235,0.5210000276565552,0.5281670093536377,0.48429590463638306,1501638000
1770,2007-01-19,0.5224999785423279,0.5423330068588257,0.5188329815864563,0.5313330292701721,0.4871992766857147,942606000
1771,2007-01-22,0.5363330245018005,0.5450000166893005,0.5293329954147339,0.5313330292701721,0.4871992766857147,730644000
1772,2007-01-23,0.5288329720497131,0.5400000214576721,0.5189999938011169,0.531499981880188,0.48735207319259644,630354000
1773,2007-01-24,0.538332998752594,0.555167019367218,0.5358330011367798,0.5479999780654907,0.5024814009666443,685722000
1774,2007-01-25,0.5529999732971191,0.5550000071525574,0.5261669754981995,0.5288329720497131,0.48490652441978455,616284000
1775,2007-01-26,0.5333330035209656,0.5385000109672546,0.5149999856948853,0.5245000123977661,0.4809337258338928,829584000
1776,2007-01-29,0.5221670269966125,0.5224999785423279,0.4984999895095825,0.503000020980835,0.4612194299697876,1258284000
1777,2007-01-30,0.5063329935073853,0.515999972820282,0.5018330216407776,0.5126670002937317,0.47008341550827026,636174000
1778,2007-01-31,0.5101670026779175,0.5156670212745667,0.503832995891571,0.5108330249786377,0.468401700258255,467976000
1779,2007-02-01,0.5059999823570251,0.5199999809265137,0.5049999952316284,0.5173329710960388,0.47436168789863586,650898000
1780,2007-02-02,0.5201669931411743,0.5333330035209656,0.5158330202102661,0.5308330059051514,0.4867405891418457,586590000
1781,2007-02-05,0.5333330035209656,0.5440000295639038,0.5325000286102295,0.5394999980926514,0.49468743801116943,579906000
1782,2007-02-06,0.5516669750213623,0.5656669735908508,0.5435000061988831,0.558667004108429,0.512262761592865,775386000
1783,2007-02-07,0.5631669759750366,0.581833004951477,0.5598329901695251,0.5805000066757202,0.5322818756103516,761058000
